peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
47.82,1.63,M,28,30,2,2,2,0,0,N,0,1,1
101.68,1.69,V,38,0,6,5,13,1,0,N,0,0,1
99.46,1.83,V,39,0,0,0,8,6,0,N,2,4,4
132.5,1.82,V,50,0,0,9,0,0,0,N,1,2,2
112.47,1.77,V,46,0,0,2,1,8,0,N,2,4,4
99.59,1.81,V,53,0,0,2,13,0,1,N,2,3,4
56.39,1.77,V,41,90,1,1,10,12,2,N,0,2,2
55.76,1.76,V,44,110,16,4,9,9,0,N,0,1,2
114.7,1.78,V,49,0,0,2,9,7,0,N,1,0,0
106.64,1.66,M,40,0,0,3,7,9,0,N,0,2,0
106.81,1.67,M,62,0,0,0,2,10,0,N,1,2,2
107.74,1.73,M,45,0,17,4,4,1,0,N,0,1,1
106.6,1.8,V,33,0,5,0,6,6,0,N,1,2,1
111.46,1.8,V,35,0,0,0,6,7,0,N,2,2,2
50.2,1.67,M,41,30,0,0,0,3,0,N,1,2,3
88.06,1.68,M,52,0,0,0,3,0,0,N,2,2,1
114.75,1.74,V,63,0,8,3,6,0,3,N,1,2,1
90.11,1.66,M,53,0,0,2,12,5,0,N,1,2,3
101.68,1.75,V,39,0,7,0,8,8,0,N,1,4,4
130.18,1.82,V,43,0,7,6,0,0,0,N,2,0,0
53.25,1.72,M,30,80,24,0,5,6,0,N,2,2,1
98.92,1.75,V,56,0,14,0,5,1,0,N,2,3,4
94.16,1.74,M,38,0,0,0,3,0,0,S,2,3,2
124.6,1.92,V,45,0,8,0,0,1,0,N,1,1,0
102.05,1.71,M,51,0,4,0,27,13,0,N,2,2,3
78.93,1.67,V,29,0,0,0,15,0,0,N,2,3,4
78.99,1.62,M,29,0,3,1,4,0,0,N,3,4,3
90.39,1.65,M,21,0,0,4,0,0,0,N,2,4,3
51.41,1.69,V,22,60,30,1,4,0,2,N,0,3,4
98.06,1.77,V,31,0,6,1,13,3,0,N,1,2,2
131.04,1.81,V,67,0,0,1,0,12,0,N,0,0,0
91.9,1.6,M,40,0,0,0,3,14,0,N,1,2,2
50.8,1.68,M,19,20,0,0,0,0,0,N,1,4,3
98.78,1.68,M,24,0,0,2,7,10,0,N,2,3,3
115.6,1.7,M,55,0,12,2,19,16,0,N,1,2,3
45.51,1.59,M,21,40,0,4,12,1,0,N,2,3,3
70.33,1.62,M,28,0,1,0,6,2,0,N,3,4,3
102.25,1.69,M,18,0,7,5,31,13,0,N,2,2,2
57.03,1.78,V,38,90,5,3,0,2,3,N,3,4,4
77.31,1.6,M,38,0,0,0,1,0,0,N,2,1,2
87.94,1.65,V,23,0,8,0,0,0,NA,N,1,1,1
93.28,1.71,V,19,0,0,4,3,0,0,N,0,1,1
91.76,1.66,M,49,0,0,0,1,0,0,N,1,1,0
54.5,1.74,V,18,70,0,1,16,9,0,N,1,1,2
81.65,1.61,M,51,0,0,1,5,0,0,N,3,3,3
52.63,1.71,M,18,30,8,0,0,0,2,N,3,4,4
103.35,1.82,V,46,0,0,0,10,4,0,N,2,3,4
66.65,1.58,M,48,10,0,0,11,6,0,N,1,2,2
66.61,1.68,M,40,10,8,0,5,3,NA,N,0,3,3
109.34,1.77,V,33,0,1,3,0,0,0,N,0,2,0
68.26,1.59,M,66,10,0,1,0,0,0,N,1,2,3
91.25,1.78,V,37,0,0,0,0,0,0,N,2,4,4
52.63,1.71,V,40,180,0,5,0,0,2,N,3,3,2
56.39,1.77,V,21,30,0,0,0,0,4,N,1,3,4
92.46,1.63,M,41,0,12,0,6,9,0,N,1,1,1
117.55,1.78,V,33,0,0,9,0,0,1,N,3,4,3
52.02,1.7,M,38,40,0,5,0,1,0,N,1,1,1
87.68,1.69,V,45,0,2,0,19,6,0,S,3,4,4
77.33,1.68,V,23,0,3,0,0,0,0,N,1,3,3
46.66,1.61,M,58,30,0,1,12,13,0,N,1,1,0
88.75,1.65,M,34,0,0,0,14,7,0,N,1,2,1
65.73,1.59,M,56,10,0,1,0,0,0,N,1,2,2
70.25,1.61,M,18,0,0,0,0,1,0,N,1,3,4
63.5,1.68,M,44,20,0,4,21,8,0,N,2,2,2
55.12,1.75,V,19,30,0,0,0,0,1,N,0,2,0
98.37,1.77,V,34,0,0,2,0,1,0,N,3,3,3
54.5,1.74,V,35,240,6,4,8,1,0,N,1,4,3
114.43,1.84,V,66,0,4,0,12,5,0,N,3,4,4
127.99,1.87,V,18,0,0,0,17,17,0,S,1,1,1
112.9,1.68,M,49,0,8,0,15,18,0,N,0,1,0
107.8,1.76,V,48,0,0,2,10,6,0,N,2,3,4
99.97,1.79,V,18,0,3,0,9,6,0,N,0,2,2
101.68,1.66,V,23,0,9,1,5,6,0,S,1,2,0
51.41,1.69,M,54,70,0,0,12,0,1,N,2,2,1
96.37,1.73,V,18,0,9,2,13,3,0,N,2,1,1
109.34,1.77,V,46,0,14,3,0,1,0,N,0,2,0
90.91,1.64,M,43,0,7,3,15,6,0,N,2,4,4
55.12,1.75,V,18,160,0,2,0,0,4,N,0,2,4
112.42,1.7,M,63,0,0,5,0,0,0,N,1,1,1
52.02,1.7,V,28,100,0,0,0,6,0,N,1,4,4
108.78,1.71,V,54,0,12,0,10,10,0,N,0,1,1
95.75,1.64,M,70,0,12,1,17,0,3,N,2,3,2
44.94,1.58,M,54,110,0,7,2,9,1,N,1,1,1
125.32,1.77,V,47,0,0,5,0,6,0,N,2,0,0
111.53,1.72,M,29,0,11,0,11,11,0,N,1,2,1
107.61,1.71,M,26,0,7,0,28,18,0,N,1,4,4
52.63,1.71,V,33,40,5,2,0,9,0,N,1,1,0
116.46,1.84,V,52,0,19,2,5,0,2,N,1,3,0
92.02,1.61,M,33,0,0,3,0,4,0,N,2,4,3
98.73,1.67,M,38,0,0,3,5,7,0,N,1,4,3
101.46,1.73,V,56,0,0,0,0,0,8,N,2,2,2
89.01,1.7,M,55,0,1,0,9,5,0,N,2,3,3
97.36,1.64,M,37,0,0,5,0,0,0,N,2,2,0
83.81,1.57,M,27,0,13,3,0,0,0,N,2,4,4
94.74,1.65,M,47,0,13,0,7,2,0,N,1,0,0
90.68,1.73,V,45,0,6,0,0,3,0,N,2,4,4
109.64,1.75,V,65,0,11,2,0,0,0,N,1,1,0
96.77,1.6,M,45,0,0,2,4,9,0,N,0,1,1
98.22,1.72,V,28,0,2,0,33,15,0,N,0,2,4
55.12,1.75,M,51,140,0,4,18,18,3,N,1,0,0
112.42,1.7,M,43,0,17,4,2,5,0,S,1,3,4
50.8,1.68,V,40,150,0,7,0,0,0,N,1,2,4
55.12,1.75,V,68,120,0,8,5,0,3,N,1,2,0
102.56,1.63,M,33,0,0,5,15,7,2,N,0,1,0
101.16,1.73,M,32,0,0,3,1,0,0,N,2,3,1
50.8,1.68,M,40,60,4,0,5,3,0,N,2,4,4
55.12,1.75,M,48,30,14,3,3,1,0,N,0,1,3
91.88,1.75,V,44,0,0,0,0,3,0,N,1,4,4
50.2,1.67,V,50,60,10,0,16,5,0,N,1,2,2
89.67,1.78,V,47,10,11,2,1,0,0,N,1,1,0
115.05,1.74,V,37,0,3,3,0,9,0,N,1,1,3
48.41,1.64,V,62,140,0,3,0,0,0,N,1,2,1
82.43,1.6,M,38,0,5,3,0,0,0,N,2,3,3
103.92,1.78,V,25,0,8,0,8,6,0,N,1,1,1
55.76,1.76,V,48,60,0,2,0,1,2,N,1,3,2
88.97,1.62,M,68,0,0,0,2,0,0,N,0,0,0
103.84,1.72,V,18,0,0,3,2,4,3,N,1,2,3
77.94,1.78,V,51,20,0,3,0,7,0,N,1,2,2
74,1.55,M,35,0,7,1,1,5,0,N,1,4,4
100.06,1.61,M,50,0,23,0,7,13,0,N,0,3,2
93.78,1.78,V,41,0,7,0,2,0,0,N,2,4,4
108.64,1.73,V,55,0,5,0,18,10,0,N,1,2,2
102.59,1.75,V,31,0,0,3,0,0,0,N,1,3,4
81.97,1.8,V,62,10,0,0,0,0,0,N,0,2,4
104.44,1.66,V,46,0,14,2,4,8,0,N,2,1,1
90.17,1.7,V,30,0,4,0,8,6,0,N,3,4,2
55.76,1.76,V,62,60,0,2,16,6,0,N,2,2,3
120.36,1.75,M,36,0,4,7,3,6,0,N,1,3,4
52.02,1.7,M,18,50,0,1,0,4,0,N,0,1,2
87.5,1.57,M,32,0,0,2,16,8,0,N,0,3,3
91.12,1.72,V,32,0,5,0,16,8,0,N,3,4,4
123.9,1.76,V,18,0,2,9,15,13,4,N,0,0,0
88.91,1.86,V,48,10,0,2,6,0,0,N,0,2,2
52.26,1.57,M,42,20,2,0,23,15,0,S,1,3,3
125.13,1.91,V,35,0,4,2,0,3,7,N,2,4,2
57.03,1.78,V,45,60,0,1,31,12,0,N,1,4,4
121.78,1.86,V,53,0,13,0,12,7,0,N,1,1,1
102.64,1.74,V,64,0,0,0,5,8,0,N,2,3,3
49.6,1.66,M,25,20,0,2,19,3,0,N,1,1,1
126.63,1.85,V,38,0,13,4,16,7,1,N,1,0,0
112.78,1.79,V,18,0,12,0,9,14,0,N,0,3,2
82.54,1.69,M,38,0,0,0,19,1,0,N,1,0,0
122.15,1.8,V,38,0,0,1,0,9,0,N,0,0,1
88.69,1.67,M,55,0,5,1,7,0,0,N,0,2,2
102.78,1.66,V,45,0,7,0,9,12,0,N,2,1,2
86.25,1.55,M,18,0,0,0,18,19,0,N,0,3,4
118.64,1.76,V,33,0,0,5,5,12,0,N,1,2,3
42.69,1.54,M,18,70,0,0,4,0,0,N,2,4,4
83.68,1.69,M,36,0,3,1,1,2,0,N,2,4,3
108.19,1.71,M,39,10,0,7,27,19,0,N,1,2,1
56.39,1.77,V,30,20,0,0,8,6,0,N,1,3,4
98.31,1.75,V,42,0,5,0,12,8,0,N,1,3,4
95.03,1.71,V,45,0,4,3,0,0,0,N,1,2,2
86.58,1.65,M,18,0,7,2,0,3,0,N,3,4,4
106.37,1.66,M,37,0,0,1,15,17,0,N,1,2,2
93.95,1.62,M,38,0,0,6,0,0,0,N,1,2,1
85.54,1.61,V,23,0,0,1,6,4,6,N,1,0,0
99.96,1.73,V,47,0,4,1,7,1,0,N,1,2,3
58.32,1.8,V,53,70,8,0,4,5,0,N,1,2,2
118.82,1.78,V,18,0,22,3,13,9,0,N,1,3,3
110.4,1.7,M,30,0,0,6,5,6,0,N,2,2,1
90.75,1.81,V,24,0,8,0,24,6,0,N,3,3,3
47.24,1.62,M,37,20,11,0,0,0,0,N,0,2,2
92.78,1.73,V,34,0,3,0,8,3,0,N,2,2,3
108.57,1.66,M,54,0,0,7,0,0,0,N,1,2,3
125.6,1.79,V,50,0,33,2,0,5,0,N,1,3,3
100.32,1.64,M,68,0,10,3,0,4,0,N,0,1,1
107.19,1.75,V,38,0,0,2,0,8,0,N,2,3,2
58.97,1.81,V,40,120,0,0,14,4,0,N,2,2,2
89.05,1.72,V,25,0,0,1,0,0,0,N,1,3,3
63,1.7,M,43,20,21,4,0,0,0,N,1,1,3
80.4,1.54,M,35,0,6,1,0,1,0,N,1,3,3
92.86,1.66,V,33,0,14,0,1,2,0,N,0,0,0
109.64,1.82,V,18,0,13,3,1,0,0,N,0,1,1
103.94,1.84,V,35,0,3,0,11,2,0,N,0,1,2
95.96,1.68,V,76,0,0,0,9,0,2,N,0,0,0
119.17,1.84,V,18,0,1,0,21,13,0,N,2,0,0
61.41,1.71,M,21,10,0,0,11,0,0,N,1,3,2
95.37,1.7,V,27,0,0,1,14,8,0,N,1,2,2
88.97,1.67,M,18,0,8,0,2,3,0,N,0,1,1
103.75,1.67,V,72,0,9,1,1,0,1,N,0,0,0
75.89,1.58,M,37,0,0,0,7,0,NA,N,3,2,2
80.88,1.67,M,37,10,7,0,9,17,0,N,2,4,4
113.43,1.73,V,55,0,0,4,4,5,0,N,1,2,0
91.16,1.68,M,26,0,0,5,1,0,0,N,2,3,2
125,1.77,V,55,0,9,3,0,7,0,N,0,0,0
49.6,1.66,M,49,160,0,2,0,6,1,N,0,0,0
53.87,1.73,M,18,40,20,0,0,4,0,N,0,1,0
62.55,1.66,M,33,20,19,2,0,6,0,N,0,2,2
82.98,1.68,M,18,0,0,0,0,0,7,N,0,2,3
87.66,1.65,V,66,0,0,0,17,5,0,N,2,4,4
89.01,1.66,M,43,0,0,1,10,3,0,N,3,4,4
103.68,1.61,M,42,0,6,8,0,3,0,N,4,4,4
51.41,1.69,M,47,30,2,0,3,0,0,N,0,1,2
98.94,1.81,V,41,0,0,0,0,0,0,N,3,3,3
96.37,1.73,M,52,0,10,0,19,5,0,N,1,3,3
121.57,1.82,V,18,0,9,0,18,15,0,N,2,1,0
96.65,1.76,V,44,0,12,0,0,0,0,N,0,3,3
84.18,1.64,M,40,0,0,0,21,11,0,N,2,3,4
49.6,1.66,V,35,60,0,0,11,0,0,N,3,4,4
111.72,1.81,V,37,0,14,0,20,11,0,N,2,4,4
98.54,1.69,M,54,0,0,2,6,1,0,N,0,1,2
83.59,1.8,V,27,10,0,3,2,0,1,N,0,0,0
110.58,1.76,V,46,0,13,2,1,1,0,N,1,0,0
87.68,1.64,M,39,0,0,0,22,9,3,S,0,1,1
91.52,1.59,M,31,0,13,5,5,3,0,N,2,3,3
53.25,1.72,V,49,50,22,1,5,0,0,N,1,1,2
85.29,1.63,M,27,0,0,1,0,0,0,N,1,2,0
88.97,1.67,V,18,0,0,1,19,10,1,N,2,3,3
75.89,1.76,V,18,10,18,0,10,5,0,N,3,4,3
99.01,1.67,V,33,0,0,5,0,0,0,N,0,1,1
95.47,1.73,V,22,0,13,0,0,1,NA,N,0,0,0
55.12,1.69,V,22,20,5,0,0,8,3,N,3,4,3
82.67,1.66,M,32,0,0,0,0,0,0,N,2,4,4
88.81,1.75,V,32,0,0,0,0,0,0,N,2,4,4
53.87,1.73,V,26,100,20,7,19,12,3,N,0,1,0
108.73,1.76,V,47,0,0,4,2,0,4,N,2,3,2
100.06,1.61,M,51,0,0,3,10,12,1,N,1,2,3
98.37,1.66,M,38,0,18,0,4,8,0,N,0,1,1
97.57,1.76,V,18,0,12,1,17,7,2,N,1,3,3
79.38,1.59,M,43,0,0,0,0,0,0,N,1,2,1
101.6,1.76,V,33,0,0,1,12,6,0,N,0,2,1
106.87,1.74,M,41,0,0,3,2,2,3,N,2,2,2
47.82,1.63,M,44,180,0,0,0,0,NA,N,1,0,1
82.43,1.61,M,54,0,1,0,9,0,0,N,2,2,0
92.59,1.67,M,60,0,3,2,0,1,0,N,1,3,3
97.61,1.67,M,57,0,0,2,4,6,0,N,1,1,0
90.62,1.6,M,48,0,0,3,5,3,2,N,3,3,3
100.59,1.72,V,63,0,11,1,0,0,0,N,1,3,3
57.03,1.78,V,48,50,0,3,0,7,0,N,1,2,2
55.12,1.75,V,62,30,0,1,16,9,0,N,0,2,1
107.73,1.78,V,46,0,13,2,10,2,0,N,0,0,1
51.41,1.69,V,25,210,10,4,0,0,0,N,0,1,1
95.62,1.71,M,26,0,0,4,19,10,NA,S,1,3,3
106.73,1.71,V,37,0,9,4,4,0,0,N,2,1,1
128,1.85,V,18,0,0,6,0,5,0,N,1,3,4
108.19,1.71,M,51,0,0,4,14,8,0,N,0,0,0
87.66,1.65,M,42,0,0,0,10,6,0,S,1,2,3
108.99,1.78,V,44,0,8,2,7,0,0,N,0,2,2
104.56,1.78,V,69,0,4,0,10,0,0,N,2,3,2
94.16,1.74,M,48,0,0,0,0,0,0,N,0,0,1
125.32,1.77,V,52,0,0,6,14,14,0,N,1,2,1
106.28,1.63,M,50,0,0,9,0,0,0,N,2,2,1
118.5,1.78,V,49,0,15,1,7,5,2,N,0,1,0
93.65,1.65,M,34,0,0,0,0,9,0,N,2,4,3
98.25,1.69,M,44,0,14,1,0,0,0,N,0,0,0
95.34,1.66,M,72,0,0,2,4,1,0,N,1,2,3
98.22,1.68,V,40,0,0,3,1,4,0,N,2,4,4
118.11,1.77,V,46,0,0,1,10,10,0,N,0,2,1
107.27,1.65,M,61,0,6,3,14,12,0,N,1,3,4
53.25,1.72,M,47,60,3,0,22,15,0,N,1,1,0
103.85,1.73,M,47,0,26,0,0,0,0,N,3,4,3
104.45,1.74,V,49,0,0,0,0,4,0,N,0,0,1
48.41,1.64,M,35,50,8,1,0,0,0,N,2,1,1
80.07,1.56,M,28,0,0,1,13,7,3,N,2,4,4
54.5,1.74,V,41,120,13,3,8,12,0,N,1,3,2
54.5,1.74,M,42,60,0,5,0,0,0,N,1,1,2
118.52,1.73,V,60,0,11,7,0,0,0,N,0,1,1
101.68,1.66,M,46,0,0,4,0,2,0,N,1,2,1
102.09,1.62,M,43,0,0,7,0,3,6,N,2,4,4
50.8,1.68,V,53,30,0,0,30,9,0,N,0,0,0
85.25,1.7,V,49,0,0,0,0,0,0,N,2,4,3
97.08,1.79,V,18,0,4,2,0,0,0,N,0,1,0
106.47,1.81,V,37,0,6,1,2,0,0,N,1,2,0
90.66,1.65,M,45,0,4,0,0,0,0,N,0,1,0
87.39,1.65,M,22,0,0,4,13,3,0,N,1,1,1
100.76,1.68,M,33,0,11,4,8,7,0,N,2,3,2
98.45,1.67,M,48,0,3,4,0,0,0,N,2,3,3
119.44,1.75,V,39,0,0,8,0,0,0,N,1,1,0
95.41,1.76,V,54,0,12,0,0,0,0,N,1,4,4
56.39,1.77,V,46,50,0,2,0,0,0,N,1,3,2
109.84,1.8,V,47,0,0,0,12,6,0,N,0,0,0
93.95,1.6,M,25,0,0,7,0,2,0,N,1,1,2
97.08,1.71,M,48,0,18,0,0,1,0,N,2,3,3
43.8,1.56,M,50,170,0,5,19,7,5,N,2,3,2
105.09,1.79,V,56,10,0,3,17,14,0,N,0,1,1
83.63,1.58,M,62,0,9,0,0,0,0,N,1,3,3
107.98,1.82,V,28,0,7,3,0,0,0,N,1,2,2
84.83,1.69,V,66,10,11,2,5,2,0,N,0,2,2
105.32,1.76,V,46,0,0,0,12,11,0,N,1,4,3
117.27,1.79,V,49,0,7,1,0,8,0,N,1,1,2
90.87,1.63,M,50,0,14,2,4,0,5,N,0,3,4
89.84,1.65,M,75,0,6,0,0,2,0,N,2,4,4
77.14,1.58,M,32,0,0,1,17,5,0,N,1,3,3
76.29,1.6,M,31,0,0,0,0,0,0,N,0,0,0
98.5,1.68,M,44,0,7,2,3,3,2,N,0,1,2
49,1.65,M,23,40,0,4,1,4,0,N,0,1,0
87.78,1.82,V,43,10,8,1,2,3,0,N,2,4,4
46.08,1.6,M,51,40,9,3,12,3,0,N,2,2,2
91.2,1.65,M,58,0,5,0,0,0,0,N,2,3,3
72.58,1.8,V,28,20,0,2,8,10,0,N,0,1,2
109.02,1.77,M,53,0,0,0,8,4,0,N,0,0,1
78.34,1.6,M,44,0,0,0,25,3,0,N,2,2,2
88.71,1.74,V,18,0,0,1,0,0,0,S,1,2,1
51.41,1.69,V,21,30,4,0,0,0,0,N,2,2,2
64.4,1.79,V,31,20,10,3,0,0,0,N,1,2,1
88.47,1.63,M,26,0,0,4,0,0,2,N,2,3,2
85.88,1.58,M,25,0,0,0,9,12,0,N,0,1,1
81.91,1.61,M,44,0,9,0,1,0,0,N,2,2,1
101.42,1.74,V,22,0,0,6,0,0,0,N,3,4,4
59.52,1.66,M,51,20,0,0,15,11,2,N,2,2,2
102.07,1.67,M,54,0,0,4,7,4,0,N,1,2,3
101.25,1.79,V,34,0,1,1,19,5,0,N,3,4,4
94.09,1.61,M,44,0,0,0,5,8,5,N,1,1,0
95.87,1.77,V,57,0,0,0,0,0,0,N,0,2,2
92.96,1.56,M,80,0,3,2,13,8,0,N,2,4,3
81.11,1.78,V,46,10,0,0,2,0,3,S,1,1,0
111.34,1.73,V,60,0,0,6,14,0,3,S,3,2,2
102.07,1.67,V,47,0,11,4,0,0,4,N,3,3,3
88.13,1.67,V,53,10,0,2,0,8,0,N,0,0,2
50.8,1.68,M,34,60,24,2,1,0,0,N,2,2,0
53.25,1.72,V,56,130,0,0,0,8,1,N,0,0,0
49.6,1.66,V,54,30,0,2,0,0,0,N,1,3,3
49,1.65,M,31,40,4,0,12,1,6,N,1,1,1
115.34,1.85,V,40,0,3,0,0,0,2,N,1,2,0
91.73,1.68,M,57,0,11,0,0,0,0,N,2,2,2
107.73,1.78,V,39,0,9,0,12,7,0,N,0,1,1
55.76,1.76,M,66,170,0,1,0,0,0,N,1,2,2
80.04,1.62,M,43,0,13,2,6,0,0,N,1,3,4
98.6,1.57,M,18,0,12,6,0,9,0,N,1,2,2
55.12,1.75,V,38,110,7,4,0,7,0,N,1,2,3
88.46,1.72,V,18,0,0,1,6,4,0,N,2,3,3
62.47,1.67,M,53,10,5,0,9,0,0,N,1,2,4
86.54,1.69,M,19,0,22,0,4,0,0,N,2,3,3
85.02,1.63,M,35,0,9,1,0,0,0,N,0,1,0
91.07,1.76,M,18,0,0,2,4,0,0,N,3,4,3
48.41,1.64,M,19,80,0,4,4,2,0,N,1,2,2
122.93,1.78,V,55,0,4,0,5,10,0,N,0,1,1
56.07,1.76,V,18,20,0,1,14,7,0,N,0,1,1
102.87,1.81,V,57,0,0,0,6,4,0,N,2,4,4
85.29,1.63,M,49,0,11,0,15,4,0,N,3,4,4
103.61,1.78,V,45,0,0,0,26,13,0,N,0,1,2
89.19,1.68,M,23,0,17,0,2,4,1,N,2,3,3
49.6,1.66,M,19,110,0,1,0,0,1,N,2,3,4
107.31,1.71,M,58,0,9,3,0,0,0,N,0,1,0
52.02,1.7,V,43,150,0,2,0,0,0,N,1,3,2
53.87,1.73,M,46,180,3,0,0,0,0,N,1,3,2
94.79,1.76,V,39,0,1,1,6,0,0,N,1,3,1
49.6,1.66,M,50,40,1,0,7,0,3,N,1,3,4
93.42,1.68,V,29,0,15,0,9,8,0,N,2,3,3
105.2,1.7,V,57,0,0,1,0,0,5,S,2,1,0
110.22,1.66,M,52,0,0,8,0,7,7,N,1,2,3
122.5,1.77,V,79,0,1,4,13,2,0,N,1,1,2
99.63,1.63,M,27,0,3,2,16,15,3,N,2,3,2
110.51,1.83,V,42,0,0,1,5,4,0,N,2,3,3
47.82,1.63,M,18,50,0,4,0,0,1,N,2,4,4
101.41,1.66,M,23,0,6,0,21,19,0,N,0,0,0
95.86,1.55,M,84,0,0,5,0,0,0,N,0,1,0
99.92,1.65,M,27,0,3,0,17,18,0,N,1,4,4
102.33,1.74,V,34,0,0,4,2,0,0,N,0,1,2
82.33,1.57,M,41,0,0,0,9,4,0,N,0,2,2
92.38,1.62,M,19,0,8,3,14,9,0,N,1,1,3
87.41,1.64,V,52,0,8,0,0,4,0,N,1,3,4
84.5,1.67,M,18,0,0,1,0,1,0,N,1,4,4
95.39,1.61,M,80,0,8,2,0,0,0,N,0,0,1
53.87,1.73,M,50,140,5,2,0,6,1,N,2,3,2
96.13,1.56,M,48,0,7,2,0,9,0,N,2,4,3
94.18,1.56,M,32,0,2,0,4,15,0,N,2,2,2
86.84,1.61,M,58,0,0,2,0,1,0,N,2,4,3
57.67,1.79,V,70,50,1,0,0,0,1,N,2,4,3
97.57,1.76,V,31,0,1,2,0,2,0,N,2,4,4
106.57,1.75,V,42,0,13,2,6,1,0,N,1,2,1
89.94,1.72,V,25,0,6,0,7,3,0,N,1,3,4
92.3,1.72,V,18,0,0,3,10,0,0,N,2,3,2
96.18,1.63,M,52,0,3,4,0,1,2,N,3,4,4
52.63,1.71,V,36,40,4,0,2,0,0,N,3,3,3
78.88,1.57,M,30,0,5,1,0,0,4,N,1,2,3
55.12,1.75,V,42,30,0,5,0,1,0,N,2,4,4
83.47,1.61,M,43,0,0,2,0,3,0,N,1,2,1
93.55,1.74,M,38,0,9,0,0,0,0,N,0,2,3
94.55,1.68,M,62,0,0,2,6,0,0,N,3,4,4
101.47,1.71,V,28,0,0,7,0,0,0,N,1,4,4
116.56,1.72,V,66,0,0,6,0,5,0,N,1,1,4
46.08,1.6,M,22,80,0,1,0,2,1,N,3,4,4
101.39,1.69,M,18,0,21,3,13,9,0,N,1,3,3
81.13,1.61,M,50,0,1,0,0,3,0,N,2,4,4
96.44,1.79,V,36,0,0,0,0,2,0,N,3,4,4
83.23,1.7,M,27,0,9,0,16,0,0,N,3,2,2
87.35,1.66,M,47,0,0,1,4,1,0,N,1,3,4
48.41,1.64,M,67,100,0,6,8,14,0,N,2,3,3
86.25,1.55,M,34,0,1,2,16,10,0,N,0,0,3
106.47,1.81,V,41,0,0,3,0,0,0,S,2,4,4
79.97,1.63,M,21,0,0,0,3,3,0,N,2,2,4
55.76,1.76,V,46,20,5,0,8,3,0,N,0,2,4
99.12,1.76,V,42,0,23,0,8,2,0,N,1,1,3
52.02,1.7,M,65,50,0,5,0,8,0,N,0,1,1
49,1.65,V,57,140,6,3,20,9,0,N,2,2,2
116.71,1.85,V,37,0,10,2,0,0,0,N,1,2,1
108.11,1.76,V,18,0,6,3,1,3,0,N,2,3,2
87.61,1.61,M,34,0,7,0,3,8,0,N,4,4,4
95.74,1.6,M,18,0,4,4,0,6,0,N,0,0,1
78.26,1.66,M,43,0,0,0,11,0,0,N,1,2,4
100.05,1.76,V,18,0,1,0,0,7,0,N,1,1,2
108.66,1.68,M,45,0,16,3,0,9,0,N,2,2,1
86.61,1.63,M,49,0,0,0,0,3,0,N,1,2,1
102.05,1.71,V,28,0,12,4,0,0,0,N,0,0,0
115.97,1.81,V,35,0,0,1,18,11,1,N,2,2,0
97.66,1.71,V,42,0,4,2,0,0,0,N,0,0,0
98.25,1.71,M,22,0,9,0,21,13,0,N,0,1,3
102.64,1.74,V,18,0,21,0,20,10,0,N,2,2,1
58.32,1.8,V,39,90,9,4,0,4,3,N,0,1,0
95.24,1.75,V,46,0,0,1,4,5,0,N,3,4,4
49,1.65,M,39,60,9,2,6,0,0,S,2,2,3
100.52,1.74,V,45,0,0,3,5,3,0,N,1,3,3
113.08,1.84,V,53,0,0,0,6,4,0,N,1,1,1
101.96,1.69,M,18,0,0,2,16,14,0,N,1,3,1
102.68,1.85,V,24,0,2,2,0,0,0,N,1,2,3
110.25,1.69,V,51,0,0,1,1,13,0,N,1,2,2
111.83,1.72,V,61,0,1,5,3,1,0,N,1,2,3
60.24,1.67,M,36,20,6,2,0,3,0,N,0,0,0
118.52,1.75,V,39,0,0,7,11,3,1,N,0,2,2
84.76,1.61,M,42,0,5,3,0,0,0,N,2,4,4
99.28,1.67,M,28,0,0,3,0,7,0,N,0,1,1
98.6,1.57,M,62,0,8,3,2,11,0,N,1,1,2
48.41,1.64,M,33,130,0,0,0,2,3,N,2,3,1
107.46,1.81,V,28,0,0,2,12,5,0,N,0,1,2
97.27,1.66,M,38,0,14,0,21,11,0,N,1,2,1
101.55,1.65,M,63,0,6,0,17,11,0,N,2,3,1
93.71,1.67,M,33,0,0,3,4,0,0,N,1,1,0
49.6,1.66,M,28,110,0,7,3,0,0,N,0,1,2
46.08,1.6,M,66,120,0,0,23,20,0,N,2,2,1
48.41,1.64,M,42,110,2,7,0,0,0,N,1,3,2
104.33,1.8,V,40,0,0,3,0,1,2,N,3,4,4
96.83,1.64,M,54,0,9,2,3,0,0,N,0,2,2
107.02,1.71,V,49,0,6,1,7,8,0,N,0,2,2
118.34,1.72,M,45,0,1,2,5,16,0,N,1,2,1
60.28,1.83,V,52,70,14,0,6,0,0,N,2,2,1
104.68,1.71,V,22,0,4,6,3,1,1,N,1,3,4
92.06,1.81,V,53,20,0,3,22,11,0,N,2,1,0
92.18,1.73,V,38,0,0,0,0,0,0,N,2,3,4
108.11,1.75,V,18,0,0,3,11,10,0,N,0,2,2
50.2,1.67,V,43,100,0,3,0,7,0,N,0,1,3
75.89,1.76,V,47,10,0,0,0,3,0,N,3,3,3
99.13,1.7,M,36,0,0,4,0,1,0,N,0,1,1
97.09,1.68,M,28,0,0,4,0,0,0,N,0,0,1
